pair,Timestamp,VWAP,Liquidity,volatility,max,min,FD
GBPCAD.csv,2016-06-02 23:00:00,1.8885,212.61944444444444,0.002135413285926793,1.88953,1.8855,82133.99503722129
GBPCAD.csv,2016-06-03 05:00:00,1.8819,671.5388888888889,0.006156651698286303,1.89069,1.87908,31007.75193798477
GBPCAD.csv,2016-06-03 11:00:00,1.879,256.0861111111111,0.004378701198127783,1.88341,1.87518,42162.818955042734
GBPCAD.csv,2016-06-05 17:00:00,1.8675,206.7094972067039,0.00812057214800721,1.87479,1.85962,23599.20896506277
GBPCAD.csv,2016-06-05 23:00:00,1.8693,273.7944444444444,0.005447564144874382,1.87269,1.86252,32153.39233038344
GBPCAD.csv,2016-06-06 05:00:00,1.8571,448.4527777777778,0.008872535798105496,1.87116,1.85463,20568.663036902683
GBPCAD.csv,2016-06-06 11:00:00,1.8511,328.18333333333334,0.005347812199426994,1.85992,1.85,35584.677419355095
GBPCAD.csv,2016-06-06 17:00:00,1.8556,102.02777777777777,0.0036525262407305224,1.85634,1.84957,50812.40768094411
GBPCAD.csv,2016-06-06 23:00:00,1.8633,320.875,0.012854871345999467,1.87957,1.85566,13258.051024675937
GBPCAD.csv,2016-06-07 05:00:00,1.8616,436.96944444444443,0.004149342946146821,1.86686,1.85913,44372.57438551091
GBPCAD.csv,2016-06-07 11:00:00,1.8531,178.47222222222223,0.006803838057897074,1.86424,1.85159,26561.264822134748
GBPCAD.csv,2016-06-07 17:00:00,1.8527,93.08077994428969,0.0024003603658290487,1.85569,1.85124,77303.37078651572
GBPCAD.csv,2016-06-07 23:00:00,1.8493,220.7111111111111,0.003887919325673924,1.85391,1.84671,47777.77777777862
GBPCAD.csv,2016-06-08 05:00:00,1.8466,462.56111111111113,0.003956108185337646,1.85071,1.8434,47606.01915184581
GBPCAD.csv,2016-06-08 11:00:00,1.8404,239.01944444444445,0.005496122797331395,1.85019,1.84005,34220.90729783025
GBPCAD.csv,2016-06-08 17:00:00,1.8388,125.75833333333334,0.0027329604264070754,1.84246,1.83743,70576.54075546593
GBPCAD.csv,2016-06-08 23:00:00,1.8397,251.71030640668525,0.004240321853784779,1.84269,1.83489,41025.64102564087
GBPCAD.csv,2016-06-09 05:00:00,1.8402,395.1111111111111,0.005519137668657284,1.84886,1.83869,33923.30383480822
GBPCAD.csv,2016-06-09 11:00:00,1.8392,211.7138888888889,0.0026185840390119774,1.84261,1.83779,68464.73029045577
GBPCAD.csv,2016-06-09 17:00:00,1.8406,103.33333333333333,0.002423849373521841,1.84181,1.83735,70852.01793722119
GBPCAD.csv,2016-06-09 23:00:00,1.8413,223.6611111111111,0.004044472282740928,1.84171,1.83427,45295.69892473185
GBPCAD.csv,2016-06-10 05:00:00,1.8263,494.14444444444445,0.012106738256726042,1.84287,1.82068,16223.524109959491
GBPCAD.csv,2016-06-10 11:00:00,1.8206,309.4611111111111,0.009752702379849482,1.82978,1.812,20247.46906636681
GBPCAD.csv,2016-06-12 17:00:00,1.8161,184.33333333333334,0.008332907800160739,1.82509,1.80995,22192.86657859951
GBPCAD.csv,2016-06-12 23:00:00,1.8085,332.02222222222224,0.0075595283008617325,1.81929,1.80557,24927.113702623585
GBPCAD.csv,2016-06-13 05:00:00,1.8227,526.7472222222223,0.014233357766375753,1.82905,1.80324,13483.146067415673
GBPCAD.csv,2016-06-13 11:00:00,1.826,360.8222222222222,0.009737485380491852,1.83235,1.81463,19130.925507900723
GBPCAD.csv,2016-06-13 17:00:00,1.8187,121.98885793871867,0.006548235263538919,1.83041,1.81848,26152.556580050303
GBPCAD.csv,2016-06-13 23:00:00,1.8159,333.35555555555555,0.004572332679844573,1.82067,1.81236,42960.28880866405
GBPCAD.csv,2016-06-14 05:00:00,1.8142,689.875,0.005771330954745331,1.82194,1.81145,32697.80743565335
GBPCAD.csv,2016-06-14 11:00:00,1.8168,289.31666666666666,0.0052573425070469235,1.82063,1.81109,36268.343815514076
GBPCAD.csv,2016-06-14 17:00:00,1.8173,108.08356545961003,0.003442127312150671,1.81819,1.81194,55520.000000001186
GBPCAD.csv,2016-06-14 23:00:00,1.823,289.6166666666667,0.004982977269401172,1.82579,1.81672,37045.20396912845
GBPCAD.csv,2016-06-15 05:00:00,1.8308,536.7361111111111,0.00602301698590038,1.83221,1.82122,32120.10919017337
GBPCAD.csv,2016-06-15 11:00:00,1.8337,393.1333333333333,0.00669846359336814,1.83642,1.82415,25020.3748981255
GBPCAD.csv,2016-06-15 17:00:00,1.8353,107.775,0.0032030246544380437,1.836,1.83013,59284.49744463331
GBPCAD.csv,2016-06-15 23:00:00,1.8384,306.7055555555556,0.006328960582247479,1.84162,1.83001,29198.966408268432
GBPCAD.csv,2016-06-16 05:00:00,1.835,543.3888888888889,0.0054036666571939725,1.84201,1.83208,34642.49748237665
GBPCAD.csv,2016-06-16 11:00:00,1.8419,434.9138888888889,0.006740980540854945,1.84365,1.83125,28709.677419354917
GBPCAD.csv,2016-06-16 17:00:00,1.8419,163.45125348189416,0.004365745784653908,1.84662,1.83858,41293.53233830936
GBPCAD.csv,2016-06-16 23:00:00,1.8479,350.68333333333334,0.0049860616638562096,1.84913,1.83994,37867.24700761685
GBPCAD.csv,2016-06-17 05:00:00,1.8392,495.69166666666666,0.008597482489124163,1.8495,1.83367,22109.917877447868
GBPCAD.csv,2016-06-17 11:00:00,1.8494,277.06388888888887,0.007282699824946742,1.85165,1.83821,26711.309523809286
GBPCAD.csv,2016-06-19 17:00:00,1.8731,216.50704225352112,0.011673786228347537,1.87582,1.85404,16253.4435261707
GBPCAD.csv,2016-06-19 23:00:00,1.8776,359.9583333333333,0.008109593104087397,1.88251,1.86732,21395.655036208293
GBPCAD.csv,2016-06-20 05:00:00,1.8798,509.06666666666666,0.006193803084897994,1.88022,1.86861,28251.50732127501
GBPCAD.csv,2016-06-20 11:00:00,1.8799,323.6972222222222,0.006914595292283554,1.88349,1.87049,25076.92307692284
GBPCAD.csv,2016-06-20 17:00:00,1.8758,126.46239554317549,0.005771078775536318,1.88192,1.87109,31578.94736842071
GBPCAD.csv,2016-06-20 23:00:00,1.8849,288.0861111111111,0.00649587965702583,1.88568,1.87348,29262.29508196724
GBPCAD.csv,2016-06-21 05:00:00,1.8802,612.5111111111111,0.005560587045272037,1.88795,1.87748,30563.514804202543
GBPCAD.csv,2016-06-21 11:00:00,1.878,275.7388888888889,0.006131098620192153,1.88158,1.87007,30668.983492614767
GBPCAD.csv,2016-06-21 17:00:00,1.8789,100.26388888888889,0.004237182250145443,1.88178,1.87382,43969.84924623134
GBPCAD.csv,2016-06-21 23:00:00,1.8743,240.4138888888889,0.0038942324340018957,1.87965,1.87234,45827.63337893203
GBPCAD.csv,2016-06-22 05:00:00,1.881,490.1638888888889,0.00871039662641578,1.88646,1.87011,21529.05198776747
GBPCAD.csv,2016-06-22 11:00:00,1.8882,393.35277777777776,0.007322376612998132,1.89117,1.87738,24655.54749818715
GBPCAD.csv,2016-06-22 17:00:00,1.8951,133.09722222222223,0.007228536362088139,1.89992,1.88622,23868.61313868605
