pair,Timestamp,VWAP,Liquidity,volatility,max,min,FD
EURJPY.csv,2013-07-28 23:00:00,130.1463,190.26111111111112,0.00348569703811553,130.227,129.774,792.4944812361979
EURJPY.csv,2013-07-29 05:00:00,129.8244,225.34722222222223,0.0041105474869501035,130.201,129.667,674.1573033707969
EURJPY.csv,2013-07-29 11:00:00,129.901,124.82222222222222,0.0028122167558396137,129.939,129.574,983.5616438356685
EURJPY.csv,2013-07-29 17:00:00,129.9939,105.40389972144847,0.003239779532422921,130.173,129.752,852.7315914489468
EURJPY.csv,2013-07-29 23:00:00,130.1219,183.11944444444444,0.003990293525735825,130.51,129.99,690.3846153846396
EURJPY.csv,2013-07-30 05:00:00,129.9049,242.24722222222223,0.003490429267082033,130.311,129.857,792.9515418502068
EURJPY.csv,2013-07-30 11:00:00,130.0008,107.61111111111111,0.0021080656470192846,130.089,129.815,1313.8686131386817
EURJPY.csv,2013-07-30 17:00:00,129.9742,111.77575757575758,0.002569279238174557,130.131,129.797,988.023952095799
EURJPY.csv,2013-07-30 23:00:00,129.8212,207.12424242424242,0.003780580678572923,130.086,129.595,672.0977596741154
EURJPY.csv,2013-07-31 05:00:00,130.3538,337.59722222222223,0.009653402902207479,130.574,129.321,287.31045490821697
EURJPY.csv,2013-07-31 11:00:00,130.2231,269.0777777777778,0.005351796491676809,130.78,130.082,515.7593123209114
EURJPY.csv,2013-07-31 17:00:00,130.4303,131.15406162464987,0.004571177379789281,130.52,129.925,600.0000000000011
EURJPY.csv,2013-07-31 23:00:00,130.6178,181.07222222222222,0.005032469706466541,130.982,130.325,547.9452054794432
EURJPY.csv,2013-08-01 05:00:00,131.3248,346.81388888888887,0.007979750271142057,131.431,130.387,343.8697318007626
EURJPY.csv,2013-08-01 11:00:00,131.462,142.71666666666667,0.0032510673428356026,131.536,131.109,843.0913348946284
EURJPY.csv,2013-08-01 17:00:00,131.3816,117.23398328690807,0.0023364099296927154,131.553,131.246,1169.3811074919026
EURJPY.csv,2013-08-01 23:00:00,131.6549,157.425,0.0048125024302206635,131.85,131.217,568.7203791469362
EURJPY.csv,2013-08-02 05:00:00,131.1385,359.5388888888889,0.006765971708391718,131.95,131.059,404.0404040404081
EURJPY.csv,2013-08-02 11:00:00,131.3497,135.26944444444445,0.003212244847307731,131.537,131.115,850.7109004739397
EURJPY.csv,2013-08-04 17:00:00,131.1842,110.47899159663865,0.0030906866402986045,131.55,131.144,879.3103448275734
EURJPY.csv,2013-08-04 23:00:00,130.7368,180.76944444444445,0.005346515464239181,131.221,130.521,514.2857142857017
EURJPY.csv,2013-08-05 05:00:00,130.6049,189.50277777777777,0.0022580735458167535,130.791,130.496,1213.5593220339497
EURJPY.csv,2013-08-05 11:00:00,130.2868,118.2388888888889,0.005685013839982455,130.877,130.135,485.17520215632203
EURJPY.csv,2013-08-05 17:00:00,129.9171,112.01966292134831,0.00418055957337336,130.341,129.797,654.4117647058689
EURJPY.csv,2013-08-05 23:00:00,130.5289,157.3,0.007135388884853559,130.72,129.79,387.09677419354557
EURJPY.csv,2013-08-06 05:00:00,129.9734,252.11388888888888,0.00591639445287321,130.642,129.871,466.9260700389186
EURJPY.csv,2013-08-06 11:00:00,129.9887,115.57777777777778,0.0018923160217329878,130.124,129.878,1463.414634146286
EURJPY.csv,2013-08-06 17:00:00,129.5077,156.88826815642457,0.00795961646823663,130.161,129.129,346.89922480619794
EURJPY.csv,2013-08-06 23:00:00,128.819,209.82222222222222,0.007969424379582252,129.573,128.544,349.85422740524905
EURJPY.csv,2013-08-07 05:00:00,128.6255,306.15277777777777,0.007286340452367132,129.458,128.518,381.9148936170222
EURJPY.csv,2013-08-07 11:00:00,128.4824,150.54722222222222,0.004118720574974091,128.919,128.389,679.2452830188664
EURJPY.csv,2013-08-07 17:00:00,128.8687,132.4245810055866,0.006437723069353849,129.217,128.388,431.8455971049417
EURJPY.csv,2013-08-07 23:00:00,128.5663,245.675,0.007171765683142661,129.127,128.204,390.0325027085583
EURJPY.csv,2013-08-08 05:00:00,128.3261,233.01944444444445,0.003982386857044812,128.796,128.284,703.1249999999994
EURJPY.csv,2013-08-08 11:00:00,129.3576,148.6027777777778,0.008940823900799812,129.436,128.283,312.2289679097951
EURJPY.csv,2013-08-08 17:00:00,129.221,127.19327731092437,0.004328901762343303,129.703,129.143,637.4999999999974
EURJPY.csv,2013-08-08 23:00:00,129.3662,155.4138888888889,0.0043487716216186354,129.463,128.901,638.7900355872075
EURJPY.csv,2013-08-09 05:00:00,128.4617,180.30555555555554,0.007569642455642676,129.413,128.437,368.85245901639377
EURJPY.csv,2013-08-09 11:00:00,128.3462,120.46944444444445,0.0036109081332354955,128.737,128.273,771.5517241379333
EURJPY.csv,2013-08-11 17:00:00,128.6574,131.6498599439776,0.0059758396370702006,128.724,127.957,465.4498044328578
EURJPY.csv,2013-08-11 23:00:00,128.6349,140.07777777777778,0.0037629675470438415,128.89,128.406,741.7355371901126
EURJPY.csv,2013-08-12 05:00:00,128.3907,159.67222222222222,0.0035008714101145235,128.731,128.281,800.0000000000202
EURJPY.csv,2013-08-12 11:00:00,128.8695,98.44444444444444,0.004916967754221865,128.914,128.282,569.6202531645781
EURJPY.csv,2013-08-12 17:00:00,129.3688,122.18055555555556,0.005943199176524703,129.505,128.737,468.7499999999996
EURJPY.csv,2013-08-12 23:00:00,130.1087,191.35555555555555,0.006076209638494291,130.157,129.369,455.58375634517137
EURJPY.csv,2013-08-13 05:00:00,129.9041,281.9611111111111,0.0057916224058148745,130.461,129.707,477.45358090184465
EURJPY.csv,2013-08-13 11:00:00,130.2562,122.04444444444445,0.004472735363753192,130.334,129.752,618.5567010309346
EURJPY.csv,2013-08-13 17:00:00,130.0844,77.70277777777778,0.002564714537097654,130.353,130.019,1077.8443113772353
EURJPY.csv,2013-08-13 23:00:00,130.41,195.0611111111111,0.006427436178131396,130.662,129.825,430.1075268817114
EURJPY.csv,2013-08-14 05:00:00,129.9719,202.65,0.0036732306481504894,130.421,129.943,751.0460251046336
EURJPY.csv,2013-08-14 11:00:00,130.0343,105.00277777777778,0.0014913633470149085,130.176,129.982,1855.6701030928944
EURJPY.csv,2013-08-14 17:00:00,130.0712,167.28932584269663,0.0054487117973583835,130.36,129.652,502.8248587570431
EURJPY.csv,2013-08-14 23:00:00,130.1414,158.8972222222222,0.003732748337127845,130.232,129.747,740.2061855670329
EURJPY.csv,2013-08-15 05:00:00,129.456,328.01944444444445,0.010002938907498943,130.716,129.414,276.4976958525301
EURJPY.csv,2013-08-15 11:00:00,129.9139,229.0388888888889,0.003919638771874952,130.092,129.583,707.2691552062666
EURJPY.csv,2013-08-15 17:00:00,129.958,100.32311977715878,0.004220033298090253,130.116,129.568,655.1094890510927
EURJPY.csv,2013-08-15 23:00:00,130.0489,178.80277777777778,0.004810693254049159,130.42,129.794,575.0798722044946
EURJPY.csv,2013-08-16 05:00:00,130.0665,227.29166666666666,0.0033531536344775324,130.255,129.819,825.6880733944821
EURJPY.csv,2013-08-16 11:00:00,129.9065,116.64722222222223,0.002760223610148512,130.223,129.864,1002.7855153203095
EURJPY.csv,2013-08-18 17:00:00,129.9384,112.1685393258427,0.004396321453069411,130.413,129.841,622.3776223776194
EURJPY.csv,2013-08-18 23:00:00,130.1597,124.61666666666666,0.0022142740481284028,130.209,129.921,1249.9999999999527
EURJPY.csv,2013-08-19 05:00:00,130.8057,220.4388888888889,0.00704681076564373,131.028,130.107,388.7079261672128
EURJPY.csv,2013-08-19 11:00:00,130.087,99.91111111111111,0.006034960248661151,130.795,130.008,457.43329097841195
EURJPY.csv,2013-08-19 17:00:00,130.3286,82.5,0.0033860304327822913,130.489,130.048,811.79138321995
EURJPY.csv,2013-08-19 23:00:00,130.0355,213.375,0.008234411919945034,130.347,129.277,336.44859813083434
EURJPY.csv,2013-08-20 05:00:00,130.3957,290.28333333333336,0.006866626890952602,130.792,129.897,402.23463687150377
EURJPY.csv,2013-08-20 11:00:00,130.4635,93.24166666666666,0.0027973187261465947,130.624,130.259,986.3013698629891
EURJPY.csv,2013-08-20 17:00:00,130.4046,109.83522727272727,0.004034553335945261,130.901,130.374,667.9316888045348
EURJPY.csv,2013-08-20 23:00:00,130.5303,181.80277777777778,0.0052195663233010154,131.0,130.318,527.8592375366662
EURJPY.csv,2013-08-21 05:00:00,130.6614,184.65833333333333,0.003117316312343598,130.807,130.4,884.5208845209231
EURJPY.csv,2013-08-21 11:00:00,130.417,219.92777777777778,0.004418191555327459,130.916,130.339,623.9168110918564
EURJPY.csv,2013-08-21 17:00:00,130.9058,124.82352941176471,0.007182830020828524,131.187,130.249,380.5970149253664
EURJPY.csv,2013-08-21 23:00:00,131.3339,167.08055555555555,0.005348872595278635,131.5,130.799,513.552068473614
EURJPY.csv,2013-08-22 05:00:00,131.5714,242.82777777777778,0.003530682909025514,131.703,131.239,775.8620689655195
EURJPY.csv,2013-08-22 11:00:00,131.7971,126.97222222222223,0.0037660054202174665,131.947,131.451,725.8064516128895
EURJPY.csv,2013-08-22 17:00:00,132.0563,110.19444444444444,0.004439943578621303,132.331,131.745,614.3344709897775
EURJPY.csv,2013-08-22 23:00:00,132.0628,159.91944444444445,0.002847072372264239,132.254,131.878,952.127659574456
EURJPY.csv,2013-08-23 05:00:00,131.9755,268.06666666666666,0.004116141869437421,132.416,131.872,658.0882352941386
EURJPY.csv,2013-08-23 11:00:00,132.0014,99.82777777777778,0.0026277472366902405,132.213,131.866,1037.4639769453047
EURJPY.csv,2013-08-25 17:00:00,132.0049,85.29411764705883,0.003202602016635946,132.301,131.878,843.9716312056702
EURJPY.csv,2013-08-25 23:00:00,131.6599,93.73611111111111,0.0034577988707254845,132.084,131.628,789.4736842104963
EURJPY.csv,2013-08-26 05:00:00,131.7933,132.23611111111111,0.0033240539147126815,131.965,131.527,821.917808219147
EURJPY.csv,2013-08-26 11:00:00,131.6252,70.15877437325905,0.0031865811348106396,131.945,131.525,854.7619047619302
EURJPY.csv,2013-08-26 17:00:00,131.4517,103.92415730337079,0.0037267362166285714,131.729,131.239,726.5306122448844
EURJPY.csv,2013-08-26 23:00:00,130.6243,193.98666666666668,0.008077133620990119,131.471,130.412,282.3418319169034
EURJPY.csv,2013-08-27 05:00:00,130.167,262.48333333333335,0.006485705532722562,130.672,129.827,426.0355029585805
EURJPY.csv,2013-08-27 11:00:00,129.9033,134.46944444444443,0.0038290945337293354,130.344,129.846,720.88353413656
EURJPY.csv,2013-08-27 17:00:00,130.014,103.39385474860335,0.004122910403208328,130.18,129.644,667.9104477611924
EURJPY.csv,2013-08-27 23:00:00,130.3819,179.48611111111111,0.006409119030492094,130.544,129.71,431.6546762589912
EURJPY.csv,2013-08-28 05:00:00,130.3424,263.9472222222222,0.004095699637901034,130.408,129.875,675.4221388367894
EURJPY.csv,2013-08-28 11:00:00,130.2385,99.74444444444444,0.0026183617794222993,130.402,130.061,1055.7184750733763
EURJPY.csv,2013-08-28 17:00:00,130.0147,99.42535211267605,0.0040525936628629695,130.504,129.976,670.4545454545562
EURJPY.csv,2013-08-28 23:00:00,130.1097,191.4361111111111,0.0031500000441768037,130.384,129.974,873.1707317073243
EURJPY.csv,2013-08-29 05:00:00,130.1522,236.58333333333334,0.004194543338289099,130.53,129.984,659.3406593406687
EURJPY.csv,2013-08-29 11:00:00,130.2063,101.01944444444445,0.0019211015791126256,130.275,130.025,1440.0
EURJPY.csv,2013-08-29 17:00:00,129.9997,98.00277777777778,0.002912318603522752,130.326,129.947,949.8680738786513
EURJPY.csv,2013-08-29 23:00:00,129.8302,154.81944444444446,0.004978498452548726,130.239,129.592,556.4142194745051
EURJPY.csv,2013-08-30 05:00:00,129.4686,207.95277777777778,0.0066280882676601404,130.155,129.294,418.1184668989596
EURJPY.csv,2013-08-30 11:00:00,129.7048,130.25833333333333,0.0032933637762236376,129.787,129.36,843.0913348946284
EURJPY.csv,2013-09-01 17:00:00,130.0765,101.1608832807571,0.002639194768377293,130.114,129.771,924.1982507288152
EURJPY.csv,2013-09-01 23:00:00,131.35,182.24444444444444,0.00990435781594429,131.372,130.079,278.4222737819012
EURJPY.csv,2013-09-02 05:00:00,130.9601,117.84722222222223,0.003737208909931309,131.344,130.854,734.6938775510494
EURJPY.csv,2013-09-02 11:00:00,130.9831,62.18258426966292,0.0015338457547680062,131.132,130.931,1766.1691542289136
EURJPY.csv,2013-09-02 17:00:00,131.1179,109.36619718309859,0.003856063155166073,131.467,130.961,701.5810276679839
EURJPY.csv,2013-09-02 23:00:00,130.8219,168.5611111111111,0.004711718238097232,131.292,130.674,582.5242718446649
EURJPY.csv,2013-09-03 05:00:00,131.3685,252.6888888888889,0.005783139798035277,131.387,130.629,474.9340369393079
EURJPY.csv,2013-09-03 11:00:00,131.1446,140.38611111111112,0.004832950737458348,131.33,130.697,568.7203791469107
EURJPY.csv,2013-09-03 17:00:00,131.0405,85.61235955056179,0.002455761086392072,131.265,130.943,1105.5900621118894
EURJPY.csv,2013-09-03 23:00:00,131.2153,136.31944444444446,0.0032010574261319737,131.43,131.01,857.1428571428247
EURJPY.csv,2013-09-04 05:00:00,131.3412,191.60833333333332,0.004333036443627374,131.366,130.798,633.802816901395
EURJPY.csv,2013-09-04 11:00:00,131.6852,109.10277777777777,0.0039040080541729223,131.811,131.297,700.3891050583521
EURJPY.csv,2013-09-04 17:00:00,131.5337,79.12078651685393,0.002096627768968113,131.751,131.475,1289.8550724637191
EURJPY.csv,2013-09-04 23:00:00,131.699,181.07777777777778,0.005746365813702598,131.913,131.157,476.19047619047603
EURJPY.csv,2013-09-05 05:00:00,131.2255,328.06944444444446,0.008483058550263278,132.135,131.018,322.2918531781586
EURJPY.csv,2013-09-05 11:00:00,131.3036,89.73055555555555,0.002300054785180887,131.452,131.15,1192.05298013248
EURJPY.csv,2013-09-05 17:00:00,130.9909,86.73389355742297,0.004611106758127953,131.465,130.86,590.0826446281092
EURJPY.csv,2013-09-05 23:00:00,130.8529,135.59722222222223,0.004727658414739459,131.174,130.555,581.583198707593
EURJPY.csv,2013-09-06 05:00:00,130.1686,328.0777777777778,0.008091867024222443,130.936,129.88,340.9090909090872
EURJPY.csv,2013-09-06 11:00:00,130.5521,111.23611111111111,0.005364572721937198,130.834,130.134,514.2857142857017
EURJPY.csv,2013-09-08 17:00:00,131.1775,135.84401114206128,0.006157253769374632,131.837,131.028,443.757725587146
EURJPY.csv,2013-09-08 23:00:00,131.1267,129.23888888888888,0.002957116670165404,131.358,130.97,927.8350515463792
EURJPY.csv,2013-09-09 05:00:00,131.9611,172.43333333333334,0.007103851118711511,131.993,131.06,385.8520900321574
EURJPY.csv,2013-09-09 11:00:00,131.9612,105.37777777777778,0.002824905502934781,132.2,131.827,965.1474530831347
EURJPY.csv,2013-09-09 17:00:00,132.0518,82.878612716763,0.002256464619694861,132.218,131.92,1157.718120805362
EURJPY.csv,2013-09-09 23:00:00,132.5689,170.20555555555555,0.005964219470677951,132.686,131.897,456.27376425854607
EURJPY.csv,2013-09-10 05:00:00,133.208,219.91944444444445,0.007071226829531689,133.294,132.355,382.3216187433353
EURJPY.csv,2013-09-10 11:00:00,133.1752,109.36111111111111,0.0037054656549578655,133.279,132.786,730.223123732259
EURJPY.csv,2013-09-10 17:00:00,133.2254,113.45786516853933,0.0036879267116406572,133.361,132.87,725.0509164969665
EURJPY.csv,2013-09-10 23:00:00,133.0843,149.88055555555556,0.004342968968046602,133.344,132.766,622.8373702422114
EURJPY.csv,2013-09-11 05:00:00,132.9599,206.71666666666667,0.0026323152479461338,133.11,132.76,1025.7142857142192
EURJPY.csv,2013-09-11 11:00:00,132.9423,129.675,0.0027738203055936855,133.228,132.859,972.8997289972906
EURJPY.csv,2013-09-11 17:00:00,132.4448,131.08659217877096,0.005738210882699652,133.091,132.329,469.81627296587897
EURJPY.csv,2013-09-11 23:00:00,132.2138,141.95277777777778,0.004977539524289752,132.704,132.045,546.2822458269939
EURJPY.csv,2013-09-12 05:00:00,131.8838,235.625,0.004285820926429347,132.281,131.715,636.0424028268524
EURJPY.csv,2013-09-12 11:00:00,132.3404,118.05,0.003632695737419556,132.358,131.878,749.9999999999716
EURJPY.csv,2013-09-12 17:00:00,132.3895,103.96935933147633,0.0025227659078078664,132.552,132.218,1074.8502994011874
EURJPY.csv,2013-09-12 23:00:00,132.4477,141.37222222222223,0.0027483992676883766,132.631,132.267,986.2637362637246
EURJPY.csv,2013-09-13 05:00:00,131.7064,222.62777777777777,0.006538482303739443,132.514,131.649,415.0289017340997
