pair,Timestamp,VWAP,Liquidity,volatility,max,min,FD
CADCHF.csv,2010-01-03 17:00:00,0.9906,19.44794952681388,0.006573446339399059,0.99179,0.98529,48000.000000000364
CADCHF.csv,2010-01-03 23:00:00,0.9941,45.16618911174785,0.007541289725436112,0.99657,0.98909,45721.92513369026
CADCHF.csv,2010-01-04 05:00:00,0.9917,81.75,0.007342556386938415,0.99574,0.98845,48422.49657064533
CADCHF.csv,2010-01-04 11:00:00,0.9879,36.23728813559322,0.0059152144033143015,0.99264,0.98679,60170.940170939946
CADCHF.csv,2010-01-04 17:00:00,0.9893,14.599358974358974,0.004036655718547011,0.98999,0.986,63408.52130325737
CADCHF.csv,2010-01-04 23:00:00,0.9906,56.50422535211268,0.004343580179957641,0.99219,0.98789,77674.4186046517
CADCHF.csv,2010-01-05 05:00:00,0.9939,85.79166666666667,0.005438608074430557,0.99549,0.99009,62777.77777777824
CADCHF.csv,2010-01-05 11:00:00,0.9945,48.568627450980394,0.002313080893602473,0.99569,0.99339,125217.39130434953
CADCHF.csv,2010-01-05 17:00:00,0.9965,15.548192771084338,0.004101186581645203,0.99699,0.99291,78186.27450980232
CADCHF.csv,2010-01-05 23:00:00,0.9946,56.43103448275862,0.003503424761261898,0.99786,0.99437,83954.15472779387
CADCHF.csv,2010-01-06 05:00:00,0.9951,75.15277777777777,0.0056772571423468,0.99805,0.9924,54513.27433628276
CADCHF.csv,2010-01-06 11:00:00,0.9948,53.14366197183099,0.0029453515039089538,0.99592,0.99299,114334.47098976155
CADCHF.csv,2010-01-06 17:00:00,0.9935,21.717041800643088,0.004364491674826076,0.99599,0.99165,63364.05529953902
CADCHF.csv,2010-01-06 23:00:00,0.9985,57.04815864022663,0.00837818916507475,1.00154,0.99319,42275.449101796
CADCHF.csv,2010-01-07 05:00:00,0.9969,89.80555555555556,0.007874787328276974,1.00347,0.99559,43401.01522842579
CADCHF.csv,2010-01-07 11:00:00,0.9985,42.78932584269663,0.0036365672727518535,1.00052,0.99689,90633.60881542644
CADCHF.csv,2010-01-07 17:00:00,0.999,15.411214953271028,0.0022712056493539327,1.00046,0.99819,122466.9603524292
CADCHF.csv,2010-01-07 23:00:00,1.0007,35.684365781710916,0.0026611500250108043,1.00109,0.99843,122932.33082706787
CADCHF.csv,2010-01-08 05:00:00,0.9964,100.51388888888889,0.011601159671094713,1.00509,0.9935,30629.853321829192
CADCHF.csv,2010-01-08 11:00:00,0.9922,68.66112956810632,0.0063629147951014394,0.99729,0.99097,46993.670886076005
CADCHF.csv,2010-01-10 17:00:00,0.989,18.1056338028169,0.006958184139771598,0.99449,0.98759,18985.507246376765
CADCHF.csv,2010-01-10 23:00:00,0.9892,46.541310541310544,0.0048799801730026425,0.99253,0.9877,67908.90269151138
CADCHF.csv,2010-01-11 05:00:00,0.9843,70.20111731843575,0.007896922592681434,0.99069,0.98289,41666.6666666671
CADCHF.csv,2010-01-11 11:00:00,0.9827,37.34421364985163,0.004069613332391409,0.98579,0.98179,65749.99999999994
CADCHF.csv,2010-01-11 17:00:00,0.9837,17.48942598187311,0.005084997812375567,0.98579,0.98079,50199.999999999956
CADCHF.csv,2010-01-11 23:00:00,0.9859,45.553254437869825,0.0036258738579560694,0.98636,0.98279,87114.84593837628
CADCHF.csv,2010-01-12 05:00:00,0.9795,87.81666666666666,0.008248708169134722,0.98539,0.97729,43456.79012345681
CADCHF.csv,2010-01-12 11:00:00,0.98,37.72676056338028,0.0033707671192672916,0.98069,0.97739,101212.12121212215
CADCHF.csv,2010-01-12 17:00:00,0.9808,12.041800643086816,0.0030610457162092404,0.98139,0.97839,99666.66666666658
CADCHF.csv,2010-01-12 23:00:00,0.9836,26.063953488372093,0.006013749013684139,0.98509,0.97919,56440.67796610154
CADCHF.csv,2010-01-13 05:00:00,0.9841,51.21944444444444,0.005806242956181184,0.98469,0.97899,59122.80701754461
CADCHF.csv,2010-01-13 11:00:00,0.9876,44.48295454545455,0.005166810381052259,0.98859,0.98349,63725.490196078514
CADCHF.csv,2010-01-13 17:00:00,0.9863,13.818181818181818,0.0029393113810781803,0.98829,0.98539,97931.03448275816
CADCHF.csv,2010-01-13 23:00:00,0.9893,22.65028901734104,0.004558057266412687,0.99029,0.98579,70666.66666666747
CADCHF.csv,2010-01-14 05:00:00,0.9944,81.59722222222223,0.007064825662811016,0.99559,0.98859,48857.14285714281
CADCHF.csv,2010-01-14 11:00:00,0.9947,49.52793296089386,0.004336114796403741,0.9958,0.99149,77958.23665893206
CADCHF.csv,2010-01-14 17:00:00,0.9969,18.990291262135923,0.004912305683184663,0.99891,0.99402,61145.19427402926
CADCHF.csv,2010-01-14 23:00:00,0.9977,45.29059829059829,0.0033081327285798285,0.99909,0.99579,81212.12121211922
CADCHF.csv,2010-01-15 05:00:00,0.9977,92.47222222222223,0.005905935465142374,1.00209,0.99619,51186.44067796692
CADCHF.csv,2010-01-15 11:00:00,0.9968,47.285714285714285,0.0028190678454750257,0.99814,0.99533,101779.35943060573
CADCHF.csv,2010-01-17 17:00:00,0.9991,15.568690095846645,0.003698638033234138,0.99979,0.9961,73170.73170731765
CADCHF.csv,2010-01-17 23:00:00,0.9986,32.034285714285716,0.002204010038836354,0.99929,0.99709,146818.18181818316
CADCHF.csv,2010-01-18 05:00:00,0.9979,37.410614525139664,0.0028040596203945793,0.99999,0.99719,120357.1428571418
CADCHF.csv,2010-01-18 11:00:00,0.9981,17.213166144200628,0.0018130179075514202,0.9993,0.99749,153038.674033151
