pair,Timestamp,VWAP,Liquidity,volatility,max,min,FD
GBPPLN.csv,2010-01-03 17:00:00,4.6273,10.74438202247191,0.007040352022454091,4.643,4.6104,10337.423312883588
GBPPLN.csv,2010-01-03 23:00:00,4.6086,15.696378830083566,0.009267762220726103,4.634,4.5912,8294.392523364366
GBPPLN.csv,2010-01-04 05:00:00,4.5596,24.177777777777777,0.01325793171911185,4.6153,4.5544,5714.285714285697
GBPPLN.csv,2010-01-04 11:00:00,4.5517,12.019553072625698,0.004391164437455557,4.5637,4.5437,17050.000000000364
GBPPLN.csv,2010-01-04 17:00:00,4.548,9.157142857142857,0.004042724060291022,4.5607,4.5423,18586.956521739383
GBPPLN.csv,2010-01-04 23:00:00,4.5331,18.594972067039105,0.006472200964631679,4.5556,4.5262,12142.857142857196
GBPPLN.csv,2010-01-05 05:00:00,4.545,19.61111111111111,0.006891286229096467,4.5605,4.5292,11118.21086261985
GBPPLN.csv,2010-01-05 11:00:00,4.5526,13.645251396648044,0.004109625452937544,4.5594,4.5407,19090.909090909154
GBPPLN.csv,2010-01-05 17:00:00,4.5527,8.244776119402985,0.00316250662215386,4.562,4.5476,22291.666666666373
GBPPLN.csv,2010-01-05 23:00:00,4.5612,17.297752808988765,0.008589640088466821,4.5854,4.5462,9030.612244897931
GBPPLN.csv,2010-01-06 05:00:00,4.5532,19.836111111111112,0.005946935487331714,4.5716,4.5445,12804.428044280488
GBPPLN.csv,2010-01-06 11:00:00,4.5444,13.885474860335195,0.00640038002448379,4.5634,4.5343,11890.034364261299
GBPPLN.csv,2010-01-06 17:00:00,4.5439,9.615819209039548,0.002355138875969883,4.5487,4.538,31214.953271028236
GBPPLN.csv,2010-01-06 23:00:00,4.5611,18.636111111111113,0.006750845779823561,4.5616,4.5309,11726.384364820697
GBPPLN.csv,2010-01-07 05:00:00,4.5747,21.261111111111113,0.007942609963028039,4.5862,4.5499,9889.807162534496
GBPPLN.csv,2010-01-07 11:00:00,4.5714,11.442896935933147,0.0023394707009203406,4.5793,4.5686,32803.73831775722
GBPPLN.csv,2010-01-07 17:00:00,4.5711,7.584269662921348,0.0021664092964554507,4.5757,4.5658,34646.46464646458
GBPPLN.csv,2010-01-07 23:00:00,4.5943,15.490084985835693,0.00683842794327387,4.5973,4.566,11182.108626198125
GBPPLN.csv,2010-01-08 05:00:00,4.5484,21.711111111111112,0.0149673779524753,4.611,4.5424,5247.813411078718
GBPPLN.csv,2010-01-08 11:00:00,4.5172,14.796089385474861,0.007273601720438755,4.5473,4.5144,10851.06382978733
GBPPLN.csv,2010-01-10 17:00:00,4.5001,10.67877094972067,0.009326603716619124,4.5309,4.4888,8503.562945368256
GBPPLN.csv,2010-01-10 23:00:00,4.5077,16.655555555555555,0.0049104294101392975,4.5129,4.4908,15610.85972850678
GBPPLN.csv,2010-01-11 05:00:00,4.5148,20.07777777777778,0.0054277019940527325,4.5263,4.5018,14244.897959183822
GBPPLN.csv,2010-01-11 11:00:00,4.5142,13.484679665738161,0.004633581985950392,4.5246,4.5037,16842.10526315778
GBPPLN.csv,2010-01-11 17:00:00,4.5103,10.100840336134453,0.0029268469013240053,4.5177,4.5045,26060.606060607177
GBPPLN.csv,2010-01-11 23:00:00,4.5433,17.938028169014085,0.008764663182373282,4.5454,4.5058,8939.393939393922
GBPPLN.csv,2010-01-12 05:00:00,4.5231,21.680555555555557,0.007923772816384705,4.5578,4.5218,9833.333333333203
GBPPLN.csv,2010-01-12 11:00:00,4.5431,15.39941690962099,0.006470583554982542,4.5544,4.525,11326.530612244947
GBPPLN.csv,2010-01-12 17:00:00,4.5451,9.542613636363637,0.0037426151523377725,4.5491,4.5321,19882.352941176065
GBPPLN.csv,2010-01-12 23:00:00,4.5501,17.807799442896936,0.008482241122519954,4.5676,4.529,8886.010362694358
GBPPLN.csv,2010-01-13 05:00:00,4.5523,23.319444444444443,0.009483061065951232,4.5567,4.5137,8209.302325581368
GBPPLN.csv,2010-01-13 11:00:00,4.5445,15.153631284916202,0.005342469135286959,4.5652,4.5409,14403.292181069834
GBPPLN.csv,2010-01-13 17:00:00,4.5396,8.811267605633804,0.0027742836496324618,4.5475,4.5349,27857.14285714298
GBPPLN.csv,2010-01-13 23:00:00,4.5467,16.170391061452513,0.007235496672320977,4.5506,4.5178,10884.146341463435
GBPPLN.csv,2010-01-14 05:00:00,4.5635,23.144444444444446,0.009170612331560602,4.5757,4.5339,8516.746411483196
GBPPLN.csv,2010-01-14 11:00:00,4.5515,13.24791086350975,0.0050049528561468834,4.5718,4.549,15614.035087719802
GBPPLN.csv,2010-01-14 17:00:00,4.575,10.19830028328612,0.00815287642887679,4.581,4.5438,9435.483870967655
GBPPLN.csv,2010-01-14 23:00:00,4.5621,19.052777777777777,0.008476372112735785,4.5955,4.5567,8943.298969072126
GBPPLN.csv,2010-01-15 05:00:00,4.5711,21.79722222222222,0.006188017330821633,4.5869,4.5586,12544.169611307523
GBPPLN.csv,2010-01-15 11:00:00,4.5744,15.50974930362117,0.010733017432012054,4.5935,4.5444,7230.1425661915555
GBPPLN.csv,2010-01-17 17:00:00,4.5868,9.721126760563381,0.007658815077647361,4.597,4.5619,9999.999999999773
GBPPLN.csv,2010-01-17 23:00:00,4.578,17.758333333333333,0.007310074446380078,4.5953,4.5618,10537.313432835794
GBPPLN.csv,2010-01-18 05:00:00,4.5662,18.752777777777776,0.007926598433365482,4.5874,4.5512,9668.508287292814
GBPPLN.csv,2010-01-18 11:00:00,4.561,9.525993883792049,0.0032251571516849226,4.5663,4.5516,21700.680272108282
